IGT_ID,IGT_IMP_ID,IGT_BGT_ID
6827,1659,5
6828,3599,5
6834,4461,5
6831,1822,9
6833,3696,5
6836,3857,9
6838,1664,9
6839,4434,9
6840,1160,9
6841,4812,14
6843,2654,16
6845,5011,9
6846,3008,10
6847,3008,5
6849,2115,5
6850,1369,5
6851,4952,5
6852,4323,5
6853,4912,9
6855,1976,5
6856,1116,5
6857,2462,5
6858,4607,9
6860,1650,5
6863,2214,9
6862,2308,5
6864,4047,5
6865,4964,5
6866,550,9
6867,1210,5
6868,418,9
6870,2203,5
6888,636,5
6877,3752,9
6873,5291,5
6874,4485,5
6887,5121,5
6879,1754,5
6880,169,9
6882,2542,5
6884,4646,5
6889,798,5
6890,772,5
6894,5283,5
6892,4641,5
6893,2848,5
6901,2981,5
6896,1870,5
6902,269,5
6903,2124,5
6900,2900,9
6918,452,5
6909,3491,5
6913,1245,5
6915,2013,9
6917,4550,16
6919,3653,9
6920,259,9
6921,5209,9
6922,1742,5
6923,5163,5
6924,4127,9
6925,2317,9
6926,718,5
6929,5379,13
6930,5379,5
6935,4734,9
6937,1832,5
6938,2782,13
6940,8,5
6942,3734,9
6943,3803,9
6945,4527,10
6946,4527,11
6947,4527,9
6948,5220,9
6950,1252,9
6951,1968,9
6952,3341,9
6956,2724,5
6955,1660,5
6958,563,5
7011,4400,5
7013,3581,5
6966,5498,9
6965,2756,9
6989,2731,5
6968,1827,9
6971,4114,9
6972,2355,10
6973,2355,9
6974,4828,5
6975,1979,9
6976,3167,10
6978,888,9
6979,2975,5
6980,1733,5
6981,1520,8
6983,4159,5
6984,3304,9
6985,4299,8
6987,2842,8
6990,4501,5
6991,5367,5
6992,2467,5
6994,4544,5
6995,261,5
6997,4435,9
6999,489,9
7002,2962,5
7003,994,13
7004,994,10
7005,67,5
7008,4526,8
7012,4164,7
7015,3192,5
7017,3843,5
7019,763,14
7024,3681,9
7021,168,13
7022,168,10
7023,4399,14
7026,2996,5
7027,833,5
7033,4032,5
7029,5170,9
7031,2144,5
7034,174,9
7035,1474,9
7036,4187,9
7038,3913,7
7039,1913,9
7040,3050,7
7041,3472,9
7043,4943,9
7045,2528,16
7047,1573,9
7048,1288,5
7050,3564,5
7052,2226,5
7054,3375,9
7055,1876,9
7058,5106,5
7057,1469,9
7059,4343,10
7060,2285,5
7062,1224,5
7064,1399,9
7065,5154,5
7067,3697,5
7069,2844,9
7071,360,8
7114,658,9
7127,4165,5
7129,613,5
7145,1928,9
7154,5497,9
7167,2497,9
7173,2088,5
7195,1563,5
7202,4649,5
7226,2811,9
7235,3796,11
7236,389,5
7237,1889,5
7239,104,5
7242,5047,5
7263,4058,9
7256,1124,5
7259,5102,5
7264,4181,16
7274,1408,9
7303,1727,5
7306,2388,5
7315,1838,5
7421,1722,5
7419,4214,9
7333,3285,5
7340,4490,5
7344,4382,5
7418,1774,16
7350,996,5
7354,4366,10
7355,3529,9
7357,634,9
7366,2910,5
7367,737,11
7376,3047,5
7374,2301,5
7379,2365,5
7380,335,16
7391,4850,9
7417,896,5
7415,3017,9
7412,986,9
7406,3353,9
7413,1946,5
7409,3361,5
7410,2645,5
7411,1265,5
7420,3656,9
7423,1503,5
7424,155,5
7426,2646,5
7429,548,5
7428,1834,5
7431,3502,5
7432,5296,5
7739,1756,5
7434,4315,5
7435,1948,9
7438,2694,5
8141,4330,5
7441,4282,8
7445,178,5
7446,1430,5
7448,1541,5
7738,3320,5
8142,3269,5
7755,1939,5
7756,4854,5
7758,667,5
7747,3573,9
7763,4878,5
7749,2938,5
7753,1512,5
7752,5266,5
7762,869,5
7765,3870,5
7767,2843,5
7769,3014,5
7771,1491,5
7772,111,5
7773,151,9
7774,3862,5
7776,2030,5
7782,523,9
7781,4071,5
7784,5425,9
7786,4121,16
7787,2010,5
7789,1863,5
7791,160,9
7970,5083,5
7793,4085,5
7795,587,5
7797,2470,5
7799,541,5
7801,2711,7
7802,1038,9
7803,1301,9
7806,870,14
7808,3427,5
7822,5278,5
7821,2651,9
7820,3723,9
7819,5116,9
7831,1695,5
7818,5271,9
7832,1484,9
7835,3237,9
7826,2824,5
7833,1709,5
7836,2121,9
7838,1429,5
7840,949,5
7842,3859,5
7844,5382,5
7846,101,5
7848,3402,5
7849,4353,5
7850,5459,5
7851,5135,14
7853,3816,5
7855,1859,5
7857,1686,9
7859,5228,9
7862,2217,5
7864,1734,16
7866,3684,5
7868,4087,9
7941,4397,5
7945,14,5
7944,494,5
7946,4849,9
7948,2680,5
7949,3746,8
7951,538,5
7953,44,5
7957,2139,5
7956,2139,9
8008,5348,5
7961,3867,5
8005,3833,5
7967,2498,8
7968,2545,11
7971,5216,9
7973,720,14
7975,3345,14
7976,1849,9
8004,2072,9
7982,2398,9
7989,1343,5
7991,2997,5
7995,4118,5
7998,3442,5
8000,1199,9
8002,3987,9
8048,5009,5
8047,4807,5
8023,1888,5
8027,3760,5
8029,2237,5
8032,1661,5
8035,1819,5
8038,2414,10
8041,4880,5
8044,759,9
8054,700,5
8062,2150,5
8063,4225,5
8064,4800,5
8066,4207,5
8068,729,5
8070,4594,5
8081,1341,9
8076,1570,9
8080,3554,5
8082,1776,9
8083,1987,9
8084,809,10
8134,908,5
8135,2670,9
8136,3425,5
8137,3158,5
8138,4495,5
8139,476,5
8140,3025,9
8144,1705,9
8147,5210,5
8149,2026,9
8150,5427,9
8151,4994,9
8153,391,9
8154,1997,5
8155,149,5
8156,2880,5
8157,1213,10
8159,4895,5
8161,4709,5
8163,753,9
8165,3808,9
8169,1163,5
8168,1163,9
8171,2142,9
8173,2560,9
8174,2943,9
8175,2344,5
8176,3051,16
8177,555,5
8179,1504,5
8181,2024,5
8182,5114,9
8183,967,9
8184,1103,9
8187,441,5
8189,5413,5
8191,1148,9
8192,3503,5
8194,4979,9
8195,5444,5
8197,12,5
8198,1336,5
8202,3355,5
8203,1631,5
8201,395,5
8204,1487,5
8205,2857,5
8206,4189,3
8207,4189,9
8208,4436,3
8209,4436,5
8210,3673,5
8211,3869,9
8212,1405,5
8213,1492,7
8214,1492,9
8215,3775,10
8216,4476,5
8217,1304,3
8218,1304,9
8219,5256,9
8220,495,5
8221,3609,5
8222,4054,5
8223,1635,10
8224,2359,9
8227,5064,9
8226,379,5
8230,5033,9
8232,342,10
8233,1921,5
8234,3720,5
8247,11555,13
8248,11555,9
10076,11554,13
10077,11554,9
8254,11553,5
8269,11552,5
10078,11551,5
9412,11550,5
8260,11549,5
8261,11548,5
8353,11547,10
8432,11546,16
8433,11546,5
8434,11544,5
8435,11543,5
8267,11542,5
8361,11541,11
8357,11540,10
8275,11539,5
8363,11538,5
8277,11531,9
8278,11530,5
8279,11529,5
8318,11528,5
8319,11527,5
8283,11526,5
8284,11525,5
8288,11524,7
8314,11523,5
8315,11522,5
8291,11521,5
8292,11520,5
8293,11519,5
8295,11518,10
8364,11517,5
8297,11516,5
8298,11515,16
8299,11514,5
8300,11513,5
8316,11537,5
8317,11536,5
8436,11535,5
8304,11534,5
8307,11533,5
8437,11532,5
8312,11475,5
8313,11474,5
8320,11473,9
8321,11472,5
8323,2871,14
8347,9546,13
8365,10546,5
8350,10545,9
8360,11541,10
8362,11541,9
8358,11540,11
8359,11540,9
8368,11471,9
8367,11470,9
8369,11469,5
8370,11468,5
8371,11467,5
8372,11466,5
8373,11465,5
8377,11464,5
8375,11463,5
10081,11462,9
8378,11461,5
8379,11460,8
8382,11459,5
8381,11458,5
8383,11456,5
8384,11455,5
8385,11454,5
8386,11512,5
8387,11511,5
8388,11510,5
8389,11508,5
8390,11507,5
8392,11506,10
8393,11505,5
8438,11504,11
8439,11504,5
8400,11503,5
8397,11502,5
8398,11501,10
8399,11500,5
8402,11499,9
8403,11498,5
8404,11497,5
8405,11496,5
8406,11495,5
8407,11494,9
8440,11492,9
8410,11491,5
8428,11490,5
8412,11489,5
8413,11488,5
8416,11487,5
8415,11486,5
8417,11485,5
8418,11484,5
8419,9551,5
8420,9550,5
8421,11482,5
8422,11481,5
8423,11480,9
8425,11479,5
8427,11478,5
8441,11453,5
8444,11452,5
8443,11451,5
8445,11450,5
9403,11449,9
8447,11448,5
8448,11447,5
8449,11446,5
8450,11445,5
8451,11444,5
9404,11443,5
8453,11442,5
8454,11441,5
8455,11440,5
8456,11439,5
8457,11438,5
8458,11437,5
8459,11436,5
8460,11434,5
9179,11432,5
8462,11431,5
10082,11420,5
8464,11419,5
8466,11418,9
8467,11417,5
8469,11416,5
8472,11415,10
8473,11415,11
8484,11414,7
8475,11411,5
8476,11412,5
8477,11413,5
8478,11410,5
8479,11409,5
8481,11408,5
8491,11407,7
8492,11407,5
8485,11414,5
8486,11406,5
8489,11405,5
8560,11397,9
10007,11396,5
8495,11395,5
8498,11394,5
8584,11313,9
8505,11404,9
10083,11403,9
10084,11403,5
8511,11402,5
8512,11429,5
8513,11428,5
8514,11427,5
8515,11426,5
8516,11425,5
8517,11424,5
8518,11422,5
8519,11421,5
8520,11393,5
10085,11390,5
8522,11392,5
8523,11389,5
10086,11388,5
8525,11387,5
10087,11386,9
10088,11385,5
8561,11401,9
8562,11314,9
8532,11400,5
8533,11399,5
8534,11398,5
8537,11330,5
8538,11329,5
8539,11328,5
9177,11327,5
8541,11326,5
8542,11325,5
8543,11324,5
10090,11323,5
8545,11322,5
9178,11321,5
8553,11320,5
8552,11319,5
8554,11318,5
8557,11317,5
10091,11316,5
8559,11315,9
8570,11312,5
9405,11311,5
10092,11310,5
8568,11309,5
8571,11308,5
8572,11307,5
8573,11303,5
8575,11302,5
8576,11301,10
8577,11300,5
8581,11299,5
8579,11298,5
8580,11297,5
8582,9536,9
8585,9535,9
8586,9534,5
8587,11296,5
8588,11295,5
8589,11294,10
8590,11289,5
8591,11288,5
10093,11287,5
8593,11286,5
8594,11285,5
8595,11284,9
10013,11293,9
8600,11292,9
8602,11291,9
9406,11290,9
9182,11283,5
8605,11282,10
8606,11281,11
8607,11280,5
8608,11279,5
8609,11278,5
8610,11277,9
10094,11276,5
8612,11275,5
8614,11274,5
10095,11273,9
10015,11272,5
10016,11271,5
8620,11270,5
8650,11269,9
10017,11268,9
8630,11267,9
8624,11266,9
8625,11265,5
8626,11264,16
8627,11263,7
8651,11262,9
8631,11261,5
10018,11260,8
10079,11476,9
8634,11259,8
8645,11258,5
8636,11257,10
8637,11256,10
8638,11255,5
8646,11254,5
8641,11253,5
8642,11252,5
8643,11251,5
8647,11250,5
10096,11249,9
8649,11248,9
8654,11247,5
8653,11246,5
8655,11245,7
8656,11244,14
8657,11384,5
8658,11383,5
8661,11382,10
8660,11381,5
10019,11306,9
10097,11305,13
10098,11305,16
10022,11304,5
8669,11243,5
8670,11242,5
8671,11380,5
8672,11241,10
8673,11241,11
8674,11240,9
8675,11379,5
8676,11239,9
8677,11238,13
8678,11378,5
8679,11377,5
8680,11237,5
8681,11376,5
8682,11236,5
8683,11235,5
8684,11234,5
8685,11233,5
8686,11232,5
10089,11375,9
8688,11374,14
8689,11373,5
8690,11372,5
8691,11371,5
8692,11370,5
8693,11369,5
8694,11368,5
8695,11367,5
8696,11366,5
8697,11365,5
8698,11364,5
8699,11363,5
8702,11362,5
8701,11361,5
8703,11360,5
8704,11359,5
8705,11358,5
8706,11357,14
8709,11231,5
8708,11230,5
8710,11229,5
8711,11228,5
10023,11227,5
8713,11226,5
10024,11225,5
8715,11224,5
8716,11223,5
10025,11222,5
8718,11221,5
8719,11220,5
8720,11219,5
8723,11218,14
10100,11217,5
8725,11216,5
10099,11207,9
8727,11206,5
8728,11205,5
10101,11204,5
9183,11203,5
9184,11202,5
8732,11201,5
9185,11200,5
10105,11199,9
10106,11198,5
10107,11196,5
10108,11197,9
8743,11195,5
8744,11194,5
8745,11193,8
8746,11192,9
8747,11191,5
8748,11190,9
11135,11189,5
8750,11188,5
8751,9548,10
8752,9548,8
8753,9549,16
8754,11187,5
8755,11186,5
9186,11185,5
9187,11184,5
8758,11183,9
9188,11182,5
9189,11181,5
8761,11180,5
9190,11179,5
8763,11178,5
11134,11176,9
11144,11175,9
8766,11174,5
8767,11173,5
9192,11172,5
8772,11171,5
9193,11170,5
8773,11169,5
8774,11168,5
8775,11167,5
8776,11166,5
8777,11165,5
8778,11164,8
8779,11163,5
8780,11162,5
8781,11161,5
8782,11160,9
8783,11159,8
8784,11157,14
8785,11156,5
9198,11155,5
8787,11154,16
8788,9489,5
8789,9488,5
8790,11215,10
8791,11215,5
11146,9487,9
11151,11114,9
8794,11214,14
8795,11356,5
10027,11213,14
8798,11355,5
8799,11212,5
8800,11354,5
8801,11211,5
8802,11353,5
8807,11210,5
8804,11209,5
8805,11352,5
8820,11208,5
8809,11351,5
8810,11350,5
8814,11036,5
8812,11349,5
8813,11035,9
8815,11348,5
8816,11034,5
8817,11033,10
8818,11347,5
8819,11032,5
8821,11031,5
8822,11126,5
8823,11030,5
8824,11029,5
11150,11125,5
8828,11028,5
8827,11124,5
8829,11027,5
8830,11123,5
8831,11346,10
8832,11026,5
8833,11025,5
8846,11024,5
8835,11122,5
8836,11023,5
8837,11345,5
8838,11121,5
8839,11344,5
8840,11343,5
8841,11120,5
8842,11022,5
8843,11342,5
8844,11119,9
8847,11021,5
8848,11118,14
8849,11340,5
8850,11020,5
8851,11019,5
8852,11339,5
8853,11117,5
8854,11338,5
11166,11018,9
8856,11017,5
8857,11116,5
8858,11016,5
8859,11337,5
8860,11115,5
8861,11336,5
8862,11335,5
8874,11015,10
11167,11014,9
8865,11334,5
8867,11333,5
8868,11332,5
8869,11331,5
8870,11005,5
8875,11013,10
8872,11004,5
8876,11003,9
8877,11012,5
8878,11011,14
8879,11010,9
8880,11002,5
8881,11001,5
11168,11009,9
8883,11000,5
8885,11008,5
8886,10999,5
8887,11007,10
8888,11006,5
8889,10998,5
8890,10997,5
8891,10996,5
8892,10995,5
8893,10994,9
8894,11113,5
8895,10993,5
8896,11112,5
8897,10992,5
8898,11111,5
11152,11110,5
8900,10991,5
8901,11109,9
8902,10990,5
8903,11108,5
8904,11107,5
11153,11106,5
8906,11105,5
11154,11104,9
8908,11103,10
8909,11103,5
8910,9486,9
8911,11102,5
11155,11101,5
8913,11100,5
11156,11099,5
8915,11098,3
8916,11098,11
8917,11097,5
11158,11096,11
11157,11096,10
11159,11096,9
11160,11095,9
8922,11094,10
8923,11093,5
8924,11092,5
11161,11091,9
11162,11090,5
8927,11089,5
8947,3498,5
8967,10715,5
8968,10714,5
8969,10713,5
8970,10712,5
8971,10711,5
8972,10710,5
8973,6430,5
11169,6428,5
8975,6424,9
8976,10709,5
8977,10708,5
8978,10707,5
8979,10706,5
8982,10705,5
8981,10704,5
8983,10703,5
8984,10701,5
8985,10700,5
8986,10699,5
8987,10698,5
8988,10697,5
11171,10696,5
8993,10694,5
8994,10693,9
9041,10692,5
9042,10691,5
9043,10690,5
9057,10689,5
9045,10688,10
9046,10687,9
9047,10686,9
9048,10685,5
9049,10684,5
9050,10683,5
11172,10682,5
11173,10681,9
9054,10680,5
9055,10679,5
9056,10678,5
9058,10677,5
9176,10676,9
9061,10675,5
9062,10989,5
9063,10674,9
9064,10673,5
9065,10988,5
9066,10672,5
9067,10987,5
9069,10671,5
9070,10670,5
9071,10669,5
9072,10986,5
11174,10668,9
9074,10667,5
9075,10666,5
9076,10984,5
9077,10665,5
9212,10664,9
9079,10985,5
11175,10663,5
9081,10662,5
9082,10661,5
9083,10983,5
9084,10982,5
9085,10981,5
9086,10980,5
9087,10979,5
9088,10978,5
9089,10977,5
11163,11088,5
9091,11087,5
11164,11086,9
9093,11085,10
9094,11085,11
9095,11084,5
9096,10976,5
9097,10975,5
9407,11083,5
9099,11082,5
9100,11081,5
9101,11080,5
9102,10974,9
9199,11153,5
9200,11152,5
9105,10973,5
9106,11151,5
9107,11079,9
9108,10972,14
9109,11150,5
9110,11077,5
9111,10971,5
9112,11076,5
9113,10970,5
9114,11149,9
9115,11148,9
9116,11073,5
9117,11145,5
9118,11144,5
9201,11143,5
9120,11142,5
9121,11141,5
9122,11140,5
11147,11139,5
9196,11138,5
9125,11137,5
11148,11136,9
9127,11135,5
9128,11134,5
9129,11133,5
9130,11132,5
9131,10969,5
9132,10968,14
9133,10967,10
9134,10967,5
11149,11131,5
9136,10966,5
9137,11130,5
9138,11129,5
9139,10965,5
9140,11128,5
9146,10964,9
9142,11127,5
9143,10963,9
9144,10962,13
9145,6485,5
9147,6482,5
9151,10961,5
9152,10960,5
9154,11072,5
9155,10959,14
11165,11071,5
9160,10958,5
9163,11070,5
9164,10957,5
9166,10956,5
9169,10955,9
9172,10953,10
9173,10953,5
9174,10952,5
9175,11069,9
9218,4467,5
9220,10660,5
9223,10659,5
9224,10658,5
9226,10657,5
9228,10656,5
9229,10655,5
11176,10654,5
9231,10653,5
9235,10652,5
9240,10651,14
11177,10650,5
9662,6298,5
9663,6299,5
9249,10649,9
10080,6300,5
11178,10648,9
9257,10647,5
11179,10646,9
9272,10645,9
11180,10644,9
9284,11068,5
9287,11067,5
9289,11066,5
9291,11065,5
9292,11064,5
9293,11063,10
9294,11063,11
9295,11062,5
9296,11061,10
9297,11061,11
9301,3048,3
9304,3717,9
9305,11060,5
9306,11059,14
9309,11058,14
9310,11057,14
9315,11056,5
9318,11055,5
9322,11054,9
9326,88,5
9327,11053,9
9330,11052,5
9332,11051,5
9334,11050,5
9336,11049,5
9341,11048,5
9342,11047,5
9343,11046,5
9345,11045,5
9348,11044,5
9350,11043,5
9352,11042,5
9357,11075,9
9358,11074,8
9361,11041,10
9362,11041,5
9363,11040,5
9366,11039,5
9370,11038,5
9372,11037,9
9375,9545,5
9376,9544,5
9377,9543,5
9378,9542,8
9379,10635,5
9380,10634,5
11181,10633,5
9382,10632,5
9383,10631,14
9384,10630,5
9385,10629,5
9386,10628,5
9387,10627,5
9388,10626,5
9389,10625,5
9390,10624,5
9391,9547,5
9392,10623,5
9393,10622,9
9394,10621,5
11182,10620,5
9396,10619,5
9397,10618,5
9398,10617,5
9399,10616,5
9400,10615,5
11183,10614,9
9402,10613,9
9415,10643,5
9416,10642,9
9417,10641,5
9418,10640,5
9419,10639,5
9434,10638,5
9422,10637,5
9423,10636,5
9424,10594,5
11185,10593,5
9426,10592,5
9427,10591,5
9428,10590,5
11186,10589,5
11187,10588,5
9431,10587,5
11188,10586,10
11189,10585,5
11190,10584,5
9439,10583,5
9440,10582,5
11191,10581,9
9442,10612,5
11184,10611,10
9444,10610,10
9445,10610,8
9446,10609,5
9447,10608,5
9448,10607,8
9449,10606,5
9450,10605,5
9451,10604,5
9452,10603,5
9453,10602,5
9457,10601,16
9455,10600,5
9456,10599,9
9460,10598,5
9459,10597,5
9461,10596,5
9462,10595,5
9463,10529,5
9464,10528,5
9465,10527,5
9466,10494,5
11768,10493,5
11769,10492,8
11205,10526,9
9470,10525,5
9471,10491,5
9472,10490,5
9473,10489,5
9474,10524,5
9475,10488,5
9476,10523,5
9484,10487,14
9485,10487,9
11770,10486,5
9481,10522,5
9482,10521,5
9483,10485,5
9486,10484,5
9487,10483,9
9488,10482,5
9489,10481,9
11771,10480,5
11772,10479,5
9492,10478,5
9493,10477,9
9494,10476,5
9495,10475,5
9496,10474,5
9497,10473,5
9498,10472,8
9499,10471,5
9500,10470,5
9501,10469,9
9502,10468,5
9503,10467,5
9505,10466,5
9506,10465,5
9507,10464,5
9508,10463,5
9509,10462,5
9510,10461,9
9511,10460,5
9512,10459,5
9513,10458,5
9514,10457,5
9515,10456,5
9516,10455,5
9517,10454,5
9518,10453,5
9519,10452,9
9520,10451,5
9521,10450,14
9522,10450,9
9523,10449,5
9524,10448,5
9525,10447,9
9526,10951,9
9527,10950,5
11773,10949,5
9529,10948,5
9530,10947,3
9531,10947,9
11774,10946,5
9533,10945,5
9534,10944,5
9535,10943,9
9536,10942,3
9537,10942,9
11776,10941,9
11775,10941,3
9540,10940,10
9541,10922,9
9542,10921,5
9543,10920,14
9544,10920,9
9545,10939,9
9546,10938,10
9547,10938,14
9548,10937,14
9549,10936,5
9550,10919,5
9551,10918,5
9552,10917,5
11777,10916,5
9554,10915,5
9555,10935,5
11778,10934,5
9557,10933,9
10053,107,3
9659,606,5
9660,4026,5
9661,4908,5
9665,10914,5
9666,10913,5
11206,10520,5
9668,10519,5
9669,10518,5
9670,10517,5
9671,10514,9
11763,10515,9
11764,10513,14
11766,10512,14
11765,10512,10
9677,10511,14
9678,10510,9
9679,10509,5
9680,10508,5
9681,10507,5
9682,10506,5
9683,10505,5
11767,10504,5
9685,10503,5
9686,9485,5
9687,10932,5
9688,10502,5
9689,10825,5
9690,10824,5
9691,10501,9
11779,10912,5
9693,10911,5
9694,10500,5
9695,10910,5
11780,10931,9
9697,10499,5
9698,10498,5
9699,10497,5
9700,10496,5
9701,10495,5
11781,10930,9
9705,10783,5
9704,10782,5
9706,10781,5
9707,10780,5
9708,10580,5
9710,10579,5
11192,10578,9
9727,10577,5
9713,10576,5
9714,10575,5
9715,10574,5
9724,10573,9
9717,10572,5
9719,10571,9
11194,10570,3
11196,10569,9
11197,10568,5
9729,10567,9
9730,10566,9
9731,10565,9
9732,10564,5
9733,10563,5
9734,10562,9
9735,10561,5
9736,10560,5
9737,10559,5
9739,10558,5
9743,10557,5
9742,10556,5
9744,10555,5
9745,10554,5
9746,10552,5
9747,10551,5
9748,10550,14
9749,10549,5
11199,10548,14
11198,10548,10
9752,10547,14
11202,6409,10
11201,6409,3
9755,10544,5
9758,10543,5
9757,10542,5
9759,10541,5
9760,10540,5
9761,10539,5
9762,10538,10
9763,10537,5
11203,10536,5
11204,10535,9
9766,10534,5
9767,6405,5
9768,6404,5
9769,6401,5
9770,6402,5
9771,11585,5
9772,11584,5
9773,11583,5
9774,11582,8
9776,11581,5
9777,11580,8
9778,11579,5
9779,11578,5
9780,11577,5
9782,11576,5
9783,11575,5
9784,11574,5
9785,11573,5
10074,11572,5
9787,11571,5
9788,11570,5
10075,11569,9
9790,11568,9
9791,11567,5
9792,11566,5
9793,11565,5
9794,11564,5
9795,11563,5
9796,11562,5
9797,11561,5
9798,11560,5
9799,9553,13
9800,9552,5
9801,11558,5
9802,11557,5
9803,11556,5
9804,11559,5
9840,10823,5
9841,10822,5
9842,10821,5
9843,10909,5
9844,10908,8
9845,10907,5
9846,10906,5
9847,10905,5
9848,10904,5
9849,10820,10
9850,10820,5
9851,10929,5
9852,10928,14
9853,10928,9
9854,10927,9
9855,10926,14
9856,10819,5
9857,10818,5
9858,10817,9
9859,10816,5
9860,10815,8
9861,10925,5
9862,10924,5
9863,10923,5
9864,10814,5
9865,10813,5
9866,10812,9
9867,10811,10
9868,10811,9
9869,10810,5
9870,10809,5
9873,10808,5
9872,10807,5
9874,10806,9
9875,10805,5
9876,10804,5
9877,10803,5
9878,10802,7
9879,10801,5
9880,10800,9
9881,10779,5
9882,10799,14
9883,10799,9
9884,10798,5
9885,10797,5
9886,10778,5
9887,10796,5
9888,10777,9
9889,10903,9
9890,10902,5
9891,10901,5
9892,10900,9
9893,10899,5
9894,10898,5
9895,10897,5
9896,10896,5
9899,10895,5
9898,10894,5
9900,10893,9
9901,10892,9
9902,9540,10
9903,9539,5
9904,10891,9
9905,9538,5
9906,10890,5
9907,9537,9
9908,10795,3
9909,10795,11
9910,10795,9
9911,10794,9
9912,10888,9
9913,10793,9
9914,10792,9
11784,10889,9
9916,10791,9
9917,10887,9
11783,10790,11
11782,10790,10
9920,10886,5
9921,10789,5
9922,10788,5
9923,10885,5
9924,10787,9
9925,10786,5
9926,10785,9
9927,10784,5
9928,10884,9
11785,10883,8
9930,10882,5
9931,10881,9
9933,10880,5
9934,10879,9
9935,10878,5
9936,10877,5
9937,10876,5
9938,10875,5
9939,10874,5
9940,10873,5
9941,10872,5
9942,10871,5
9943,10870,5
9944,10869,5
9945,10868,5
9946,10867,5
9949,10866,5
9948,10865,5
9950,10864,5
9951,10776,14
9952,10775,5
9953,10774,5
9954,10773,5
9955,10772,5
9956,10771,5
9957,10770,5
9958,10769,5
9959,10768,9
9960,10767,5
9961,10766,5
9962,10765,5
9963,10764,5
9964,10763,5
9965,10762,5
9966,10761,5
9967,10760,5
9973,2853,5
9978,3993,5
10121,10731,9
10122,10730,5
10123,10729,5
10124,10728,5
10125,10727,5
10126,10726,5
10127,10725,8
10128,10724,5
10129,10723,5
10130,10722,14
10131,10721,5
10132,10720,5
10133,10719,5
10134,10718,9
10135,10717,9
10136,10716,5
10137,10446,5
10138,10445,5
10139,10444,5
10140,10443,5
10141,10442,5
10142,10441,9
10143,10440,5
10144,10439,5
10145,10438,5
10146,10437,5
10147,10436,5
10148,10435,5
10149,10434,5
10150,10433,5
10151,10432,5
10152,10431,5
10153,10430,5
10154,10429,5
10155,10428,9
10156,10427,9
10157,10426,5
10158,10425,5
10159,10424,5
10160,10423,9
10161,10422,5
10162,10421,5
10163,10420,9
10164,10419,9
10165,10418,5
12087,10417,9
10167,10416,5
10168,10415,5
10169,10414,5
10170,10413,5
10171,10412,5
10172,10411,5
10173,10410,5
12088,10409,9
10175,10408,9
10221,10759,9
10222,10757,8
10223,10756,9
10224,10755,9
10225,10754,5
10226,10753,5
10227,10752,5
10228,10750,5
10229,10749,5
10230,10748,5
10231,10747,5
11788,10746,9
10233,10745,14
11817,2163,10
10236,10744,5
10237,10743,5
10238,10742,5
10239,10741,5
10240,10740,5
10241,10739,5
10242,10738,5
10243,10407,5
10244,10406,8
10245,10737,5
10246,10736,5
12089,10405,9
11789,10735,13
11790,10735,9
10250,10734,5
10251,10733,5
10252,10732,9
10253,10863,5
10254,10862,5
10255,10861,5
10256,10860,5
10257,10859,9
10258,10858,5
10259,10857,8
10260,10856,9
10261,10855,5
10262,10854,5
10263,10853,5
10264,10852,5
10265,10851,9
10266,10850,14
10267,10850,9
10268,10849,14
10269,10848,5
10270,10847,5
10271,10846,5
10272,10845,9
10273,10844,5
10274,10843,5
10277,10842,5
10276,10841,5
10278,10404,5
12090,10403,9
10282,10402,5
10283,10401,5
10284,10400,5
10285,10399,5
10286,10398,5
10287,10397,5
10288,10396,5
10289,10395,5
10290,10393,5
10291,10392,5
12091,10391,9
10293,10390,5
10294,10389,5
10295,10388,5
10296,10387,5
10297,10386,5
10298,10385,5
10299,10384,5
10300,10383,9
10301,10382,9
10302,10381,9
10303,10380,5
10304,10379,5
10305,10378,5
10306,10377,5
10307,10376,5
10308,10375,5
12092,10374,5
10310,10373,5
10311,10372,5
10312,10371,5
10313,10370,8
10314,10369,5
10315,10368,5
10316,10367,9
10317,10366,9
10345,10365,9
10346,10364,9
10347,10363,9
12093,10362,9
10349,10361,9
12094,10360,9
10351,10359,9
10352,10358,5
10353,10357,14
10354,10357,9
10355,10356,14
10356,10355,5
10357,10354,5
10358,10353,5
10359,10352,5
10360,10351,5
10361,10350,5
10362,10349,5
10363,10840,5
10364,10839,5
10365,10838,5
10366,10837,9
10367,10836,5
10368,10835,5
10369,10834,5
10370,10833,5
10371,10832,9
10372,10831,5
10373,10830,9
10374,10829,14
10375,10828,5
10376,10827,5
10377,10826,5
10378,10348,5
10379,10347,5
10380,10346,5
10381,10345,5
10382,10344,5
10383,10343,5
10384,10342,5
10385,10341,5
10386,10340,5
10387,10339,5
10388,10338,8
10389,10337,5
10390,10336,8
10391,10335,5
10392,10334,5
10393,10333,5
10394,10332,5
10395,10331,5
10396,10330,5
10397,10329,7
10398,10329,14
10404,10328,5
10400,10327,5
10403,10326,5
10402,10325,5
10405,10324,9
10406,10323,10
10407,10323,11
10408,10322,5
10409,10321,5
10410,10320,9
10411,10319,5
10412,10318,9
10413,10317,14
10414,10316,5
10415,10315,5
10416,10314,5
10417,6398,5
10418,6396,5
10419,6395,5
10420,6392,5
10421,10289,5
10481,10313,5
10482,10312,5
10483,10311,5
10484,10310,5
10485,10309,5
